日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2009/12/2,'600028,中国石化,12.24,12.32,12.18,12.23,12.18,0.06,0.4926,0.1056,73861484,904053729,1.06E+12,855844680240.00 
2009/12/1,'600028,中国石化,12.18,12.2,11.98,12.05,12.17,0.01,0.0822,0.0971,67910407,820983054,1.06E+12,851649363180.00 
2009/11/30,'600028,中国石化,12.17,12.22,11.89,11.93,11.94,0.23,1.9263,0.1149,80374786,969679126,1.06E+12,850950143670.00 
2009/11/27,'600028,中国石化,11.94,12.02,11.68,11.8,11.9,0.04,0.3361,0.1328,92870978,1100751540,1.04E+12,834868094940.00 
2009/11/26,'600028,中国石化,11.9,12.37,11.89,12.34,12.29,-0.39,-3.1733,0.1896,132551934,1612113678,1.03E+12,832071216900.00 
2009/11/25,'600028,中国石化,12.29,12.3,12.05,12.13,12.15,0.14,1.1523,0.1716,120008249,1459812515,1.07E+12,859340777790.00 
2009/11/24,'600028,中国石化,12.15,12.85,12.1,12.65,12.64,-0.49,-3.8766,0.1927,134734597,1683244221,1.05E+12,849551704650.00 
2009/11/23,'600028,中国石化,12.64,12.75,12.49,12.53,12.53,0.11,0.8779,0.128,89476414,1129219036,1.10E+12,883813460640.00 
2009/11/20,'600028,中国石化,12.53,12.68,12.39,12.68,12.76,-0.23,-1.8025,0.1466,102500871,1287510836,1.09E+12,876122046030.00 
2009/11/19,'600028,中国石化,12.76,12.98,12.6,12.81,12.72,0.04,0.3145,0.1958,136874420,1751226915,1.11E+12,892204094760.00 
2009/11/18,'600028,中国石化,12.72,12.85,12.3,12.36,12.32,0.4,3.2468,0.2599,181691845,2290312548,1.10E+12,889407216720.00 
2009/11/17,'600028,中国石化,12.32,12.45,12.2,12.25,12.2,0.12,0.9836,0.2299,160761086,1986486760,1.07E+12,861438436320.00 
2009/11/16,'600028,中国石化,12.2,12.21,11.88,11.93,11.9,0.3,2.521,0.2348,164171255,1985659518,1.06E+12,853047802200.00 
2009/11/13,'600028,中国石化,11.9,11.92,11.66,11.89,11.93,-0.03,-0.2515,0.1315,91951100,1085456719,1.03E+12,832071216900.00 
2009/11/12,'600028,中国石化,11.93,12.05,11.9,11.95,11.94,-0.01,-0.0838,0.0916,64064626,767087590,1.03E+12,834168875430.00 
2009/11/11,'600028,中国石化,11.94,12.1,11.86,12.09,12.08,-0.14,-1.1589,0.1122,78477657,939168330,1.04E+12,834868094940.00 
2009/11/10,'600028,中国石化,12.08,12.46,12.07,12.4,12.16,-0.08,-0.6579,0.2025,141574901,1727737906,1.05E+12,844657168080.00 
2009/11/9,'600028,中国石化,12.16,12.21,11.98,12.08,12.17,-0.01,-0.0822,0.0941,65802666,796512014,1.05E+12,850250924160.00 
2009/11/6,'600028,中国石化,12.17,12.32,12.08,12.22,12.22,-0.05,-0.4092,0.1635,114325888,1394337552,1.06E+12,850950143670.00 
2009/11/5,'600028,中国石化,12.22,12.23,11.95,12.06,12.02,0.2,1.6639,0.1383,96706732,1167988958,1.06E+12,854446241220.00 
2009/11/4,'600028,中国石化,12.02,12.06,11.88,11.98,11.97,0.05,0.4177,0.1205,84229271,1009349747,1.04E+12,840461851020.00 
2009/11/3,'600028,中国石化,11.97,11.98,11.66,11.73,11.73,0.24,2.046,0.1555,108751125,1286114360,1.04E+12,836965753470.00 
2009/11/2,'600028,中国石化,11.73,11.74,11.25,11.3,11.59,0.14,1.2079,0.1275,89138390,1024701897,1.02E+12,820184485230.00 
2009/10/30,'600028,中国石化,11.59,11.7,11.4,11.68,11.46,0.13,1.1344,0.1235,86358129,996827135,1.00E+12,810395412090.00 
2009/10/29,'600028,中国石化,11.46,11.59,11.4,11.43,11.72,-0.26,-2.2184,0.0607,42451959,486962769,9.94E+11,801305558460.00 
2009/10/28,'600028,中国石化,11.72,11.77,11.45,11.67,11.65,0.07,0.6009,0.0708,49517786,575154801,1.02E+12,819485265720.00 
2009/10/27,'600028,中国石化,11.65,12.09,11.63,12.09,12.11,-0.46,-3.7985,0.11,76910957,908621049,1.01E+12,814590729150.00 
2009/10/26,'600028,中国石化,12.11,12.2,11.99,12.19,12.19,-0.08,-0.6563,0.091,63606257,768261611,1.05E+12,846754826610.00 
2009/10/23,'600028,中国石化,12.19,12.2,11.95,11.95,11.93,0.26,2.1794,0.1391,97240956,1177900184,1.06E+12,852348582690.00 
2009/10/22,'600028,中国石化,11.93,12.19,11.9,12.13,12.1,-0.17,-1.405,0.081,56666345,679417549,1.03E+12,834168875430.00 
2009/10/21,'600028,中国石化,12.1,12.22,12.01,12.12,12.17,-0.07,-0.5752,0.104,72746846,881833083,1.05E+12,846055607100.00 
2009/10/20,'600028,中国石化,12.17,12.22,11.96,12.18,11.98,0.19,1.586,0.1455,101718178,1227405466,1.06E+12,850950143670.00 
2009/10/19,'600028,中国石化,11.98,12.01,11.59,11.78,11.82,0.16,1.3536,0.1325,92636387,1097968634,1.04E+12,837664972980.00 
2009/10/16,'600028,中国石化,11.82,12.19,11.49,12.07,11.98,-0.16,-1.3356,0.101,70613079,832615296,1.02E+12,826477460820.00 
2009/10/15,'600028,中国石化,0,0,0,0,11.98,None,None,0,0,0,1.04E+12,153753123074.00 
2009/10/14,'600028,中国石化,11.98,12.2,11.78,11.8,11.74,0.24,2.0443,0.7558,96996557,1170836274,1.04E+12,153753123074.00 
2009/10/13,'600028,中国石化,11.74,11.93,11.53,11.58,11.6,0.14,1.2069,0.3286,42177140,496793910,1.02E+12,150672926952.00 
2009/10/12,'600028,中国石化,11.6,11.89,11.57,11.78,11.79,-0.19,-1.6115,0.3995,51266796,602711965,1.01E+12,148876145881.00 
2009/10/9,'600028,中国石化,11.79,11.85,11.46,11.46,11.3,0.49,4.3363,0.4127,52972039,620721082,1.02E+12,151314634478.00 
2009/9/30,'600028,中国石化,11.3,11.54,11.26,11.28,11.29,0.01,0.0886,0.2926,37549267,428116762,9.80E+11,145025900729.00 
2009/9/29,'600028,中国石化,11.29,11.4,11.13,11.16,11.21,0.08,0.7136,0.28,35929445,404482929,9.79E+11,144897559224.00 
2009/9/28,'600028,中国石化,11.21,11.54,11.18,11.39,11.39,-0.18,-1.5803,0.2639,33869926,384824415,9.72E+11,143870827183.00 
2009/9/25,'600028,中国石化,11.39,11.55,11.14,11.35,11.35,0.04,0.3524,0.3315,42538744,482748160,9.88E+11,146180974275.00 
2009/9/24,'600028,中国石化,11.35,11.5,11.02,11.18,11.26,0.09,0.7993,0.4174,53572656,603849856,9.84E+11,145667608254.00 
2009/9/23,'600028,中国石化,11.26,11.54,11.2,11.34,11.33,-0.07,-0.6178,0.3912,50208420,570472834,9.76E+11,144512534709.00 
2009/9/22,'600028,XD中国石,11.33,11.72,11.3,11.72,11.7,-0.37,-3.1624,0.4649,59669521,686729168,9.82E+11,145410925244.00 
2009/9/21,'600028,中国石化,11.77,11.96,11.48,11.96,11.98,-0.21,-1.7529,0.4541,58285274,681721473,1.02E+12,151057951467.00 
2009/9/18,'600028,中国石化,11.98,12.44,11.91,12.42,12.37,-0.39,-3.1528,0.6249,80199638,973527635,1.04E+12,153753123074.00 
2009/9/17,'600028,中国石化,12.37,12.45,12.2,12.2,12.02,0.35,2.9118,0.8212,105389504,1297831979,1.07E+12,158758441772.00 
2009/9/16,'600028,中国石化,12.02,12.27,11.87,12.27,12.27,-0.25,-2.0375,0.5421,69578611,836226813,1.04E+12,154266489094.00 
2009/9/15,'600028,中国石化,12.27,12.41,12.08,12.3,12.29,-0.02,-0.1627,0.572,73412811,898200346,1.06E+12,157475026721.00 
2009/9/14,'600028,中国石化,12.29,12.38,12,12.07,12.18,0.11,0.9031,0.6262,80367857,980627472,1.07E+12,157731709731.00 
2009/9/11,'600028,中国石化,12.18,12.2,11.73,11.82,11.82,0.36,3.0457,0.8207,105332034,1265879277,1.06E+12,156319953175.00 
2009/9/10,'600028,中国石化,11.82,12.02,11.74,12,12.05,-0.23,-1.9087,0.4636,59503454,706299776,1.02E+12,151699658993.00 
2009/9/9,'600028,中国石化,12.05,12.25,11.78,12,11.94,0.11,0.9213,0.617,79182458,951406553,1.04E+12,154651513609.00 
2009/9/8,'600028,中国石化,11.94,11.95,11.6,11.79,11.87,0.07,0.5897,0.5147,66051736,776143649,1.04E+12,153239757054.00 
2009/9/7,'600028,中国石化,11.87,12.1,11.8,11.8,11.78,0.09,0.764,0.6789,87132454,1040126172,1.03E+12,152341366518.00 
2009/9/4,'600028,中国石化,11.78,11.97,11.55,11.86,11.88,-0.1,-0.8418,0.6727,86336181,1013609123,1.02E+12,151186292972.00 
2009/9/3,'600028,中国石化,11.88,12,11.22,11.32,11.31,0.57,5.0398,0.9254,118765798,1387908783,1.03E+12,152469708023.00 
2009/9/2,'600028,中国石化,11.31,11.59,11.08,11.58,11.31,0,0,0.7093,91033916,1036184766,9.81E+11,145154242234.00 
2009/9/1,'600028,中国石化,11.31,11.4,10.82,10.99,11.13,0.18,1.6173,0.6994,89761667,999645977,9.81E+11,145154242234.00 
2009/8/31,'600028,中国石化,11.13,12.01,11.13,12.01,12.37,-1.24,-10.0243,1.2935,166015842,1873548614,9.65E+11,142844095143.00 
2009/8/28,'600028,中国石化,12.37,12.98,12.2,12.98,13.05,-0.68,-5.2107,0.8588,110220482,1370550204,1.07E+12,158758441772.00 
2009/8/27,'600028,中国石化,13.05,13.25,12.8,13.25,13.44,-0.39,-2.9018,0.6595,84635060,1103874652,1.13E+12,167485664116.00 
2009/8/26,'600028,中国石化,13.44,13.64,12.91,13.1,13.35,0.09,0.6742,0.714,91634407,1225102433,1.17E+12,172490982814.00 
2009/8/25,'600028,中国石化,13.35,13.5,12.68,13.45,13.39,-0.04,-0.2987,0.7449,95604503,1249008376,1.16E+12,171335909268.00 
2009/8/24,'600028,中国石化,13.39,13.69,13.3,13.55,13.1,0.29,2.2137,0.88,112939017,1520874286,1.16E+12,171849275289.00 
2009/8/21,'600028,中国石化,13.1,13.38,12.9,13.06,13,0.1,0.7692,0.5878,75438735,991667347,1.14E+12,168127371642.00 
2009/8/20,'600028,中国石化,13,13.2,12.72,12.77,12.63,0.37,2.9295,0.7117,91344865,1188124627,1.13E+12,166843956591.00 
2009/8/19,'600028,中国石化,12.63,13.26,12.33,12.79,12.64,-0.01,-0.0791,0.8938,114713209,1476923376,1.10E+12,162095320903.00 
2009/8/18,'600028,中国石化,12.64,12.65,11.91,12.15,12.18,0.46,3.7767,0.6581,84467631,1039161017,1.10E+12,162223662408.00 
2009/8/17,'600028,中国石化,12.18,12.94,12.06,12.6,12.93,-0.75,-5.8005,0.5338,68505735,856899599,1.06E+12,156319953175.00 
2009/8/14,'600028,中国石化,12.93,13.13,12.59,13.05,13.07,-0.14,-1.0712,0.6359,81617040,1055573819,1.12E+12,165945566056.00 
2009/8/13,'600028,中国石化,13.07,13.18,12.68,13.12,13.12,-0.05,-0.3811,0.5626,72204345,933139085,1.13E+12,167742347126.00 
2009/8/12,'600028,中国石化,13.12,13.94,12.99,13.89,13.84,-0.72,-5.2023,0.5626,72198628,969338891,1.14E+12,168384054652.00 
2009/8/11,'600028,中国石化,13.84,14,13.47,13.48,13.43,0.41,3.0529,0.6075,77969961,1075419125,1.20E+12,177624643017.00 
2009/8/10,'600028,中国石化,13.43,13.84,13.15,13.75,13.7,-0.27,-1.9708,0.4669,59917896,807670416,1.16E+12,172362641309.00 
2009/8/7,'600028,中国石化,13.7,14.35,13.43,14.21,14.27,-0.57,-3.9944,0.6705,86054397,1183813570,1.19E+12,175827861946.00 
2009/8/6,'600028,中国石化,14.27,14.62,13.99,14.62,14.7,-0.43,-2.9252,0.5507,70680220,1003055840,1.24E+12,183143327735.00 
2009/8/5,'600028,中国石化,14.7,15.35,14.5,15.32,15.42,-0.72,-4.6693,0.6484,83217475,1236837931,1.27E+12,188662012453.00 
2009/8/4,'600028,中国石化,15.42,15.56,15.03,15.13,15.03,0.39,2.5948,0.7428,95334235,1457688226,1.34E+12,197902600818.00 
2009/8/3,'600028,中国石化,15.03,15.15,14.31,14.44,14.39,0.64,4.4475,0.8224,105554257,1562257223,1.30E+12,192897282120.00 
2009/7/31,'600028,中国石化,14.39,14.62,14.15,14.2,14.12,0.27,1.9122,0.4626,59371722,851486642,1.25E+12,184683425796.00 
2009/7/30,'600028,中国石化,14.12,14.38,13.58,14.2,14.16,-0.04,-0.2825,0.6254,80267527,1122754595,1.22E+12,181218205159.00 
2009/7/29,'600028,中国石化,14.16,14.79,13.3,14.16,14.27,-0.11,-0.7708,1.2472,160068999,2273221726,1.23E+12,181731571179.00 
2009/7/28,'600028,中国石化,14.27,14.32,13.88,14.29,14.29,-0.02,-0.14,0.6121,78557699,1108420130,1.24E+12,183143327735.00 
2009/7/27,'600028,中国石化,14.29,14.47,14.01,14.18,14.27,0.02,0.1402,0.6787,87104395,1240163079,1.24E+12,183400010745.00 
2009/7/24,'600028,中国石化,14.27,14.85,13.65,13.79,13.79,0.48,3.4808,1.2171,156210638,2219493103,1.24E+12,183143327735.00 
2009/7/23,'600028,中国石化,13.79,14.05,13.53,13.56,13.38,0.41,3.0643,1.449,185963827,2565947301,1.20E+12,176982935492.00 
2009/7/22,'600028,中国石化,13.38,13.38,12.18,12.18,12.16,1.22,10.0329,1.9789,253977616,3312068720,1.16E+12,171720933784.00 
2009/7/21,'600028,中国石化,12.16,12.4,11.93,11.93,11.92,0.24,2.0134,1.2823,164575940,2008306103,1.05E+12,156063270165.00 
2009/7/20,'600028,中国石化,11.92,11.99,11.51,11.65,11.59,0.33,2.8473,0.9101,116805991,1379111350,1.03E+12,152983074043.00 
2009/7/17,'600028,中国石化,11.59,11.85,11.45,11.8,11.8,-0.21,-1.7797,0.7575,97212542,1126819561,1.00E+12,148747804376.00 
2009/7/16,'600028,中国石化,11.8,12.25,11.78,12.07,12,-0.2,-1.6667,0.9165,117618554,1407325582,1.02E+12,151442975983.00 
2009/7/15,'600028,中国石化,12,12,11.78,11.92,11.92,0.08,0.6711,0.7367,94547460,1128456343,1.04E+12,154009806084.00 
2009/7/14,'600028,中国石化,11.92,12,11.73,11.75,11.77,0.15,1.2744,0.4814,61786000,734445129,1.03E+12,152983074043.00 
2009/7/13,'600028,中国石化,11.77,12.03,11.59,11.79,11.83,-0.06,-0.5072,0.4754,61014549,719906223,1.02E+12,151057951467.00 
2009/7/10,'600028,中国石化,11.83,12.23,11.8,12.01,12.01,-0.18,-1.4988,0.5957,76448937,916536390,1.03E+12,151828000498.00 
2009/7/9,'600028,中国石化,12.01,12.09,11.47,11.55,11.6,0.41,3.5345,1.0952,140562785,1671541446,1.04E+12,154138147589.00 
2009/7/8,'600028,中国石化,11.6,11.76,11.31,11.63,11.8,-0.2,-1.6949,0.7997,102631366,1183729630,1.01E+12,148876145881.00 
2009/7/7,'600028,中国石化,11.8,12.12,11.63,11.76,11.86,-0.06,-0.5059,0.996,127829715,1516612656,1.02E+12,151442975983.00 
2009/7/6,'600028,中国石化,11.86,12.16,11.55,11.55,11.47,0.39,3.4002,1.5022,192794455,2292369620,1.03E+12,152213025013.00 
